Consumo,Tarifa,hora_cos,hora_sin,Mes_cos,Mes_sin,Dia_cos,Dia_sin,Dia_week_cos,Dia_week_sin
0.11,0.07504,-0.95766,-0.2879,-0.98999,0.14112,-0.91113,0.41212,-0.98999,0.14112
0.105,0.0734,-0.27516,-0.9614,-0.98999,0.14112,-0.91113,0.41212,-0.98999,0.14112
0.105,0.09097,0.66032,-0.75099,-0.98999,0.14112,-0.91113,0.41212,-0.98999,0.14112
0.126,0.16839,0.9887,0.14988,-0.98999,0.14112,-0.91113,0.41212,-0.98999,0.14112
0.151,0.21261,0.40808,0.91295,-0.98999,0.14112,-0.91113,0.41212,-0.98999,0.14112
0.176,0.23388,-0.54773,0.83666,-0.98999,0.14112,-0.91113,0.41212,-0.98999,0.14112
0.179,0.22211,-0.99996,-0.00885,-0.98999,0.14112,-0.91113,0.41212,-0.98999,0.14112
0.141,0.13742,-0.53283,-0.84622,-0.98999,0.14112,-0.91113,0.41212,-0.98999,0.14112
0.117,0.12369,0.42418,-0.90558,-0.98999,0.14112,-0.91113,0.41212,-0.98999,0.14112
0.069,0.06424,0.5403,0.84147,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.057,0.05001,-0.41615,0.9093,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.05,0.04003,-0.98999,0.14112,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.047,0.0413,-0.65364,-0.7568,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.046,0.04241,0.28366,-0.95892,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.047,0.05333,0.96017,-0.27942,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.055,0.09125,0.7539,0.65699,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.068,0.10697,-0.1455,0.98936,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.104,0.14255,-0.91113,0.41212,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.11,0.11669,-0.83907,-0.54402,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.13,0.13866,0.00443,-0.99999,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.13,0.12909,0.84385,-0.53657,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.13,0.12538,0.90745,0.42017,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.137,0.11504,0.13674,0.99061,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.119,0.05873,-0.75969,0.65029,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.113,0.05149,-0.95766,-0.2879,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.108,0.05671,-0.27516,-0.9614,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.107,0.07856,0.66032,-0.75099,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.127,0.16497,0.9887,0.14988,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.147,0.21085,0.40808,0.91295,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.166,0.23712,-0.54773,0.83666,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.17,0.22847,-0.99996,-0.00885,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.139,0.13081,-0.53283,-0.84622,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.121,0.12139,0.42418,-0.90558,-0.98999,0.14112,-0.83907,-0.54402,-0.65364,-0.7568
0.074,0.07034,0.5403,0.84147,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.061,0.06162,-0.41615,0.9093,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.053,0.0605,-0.98999,0.14112,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.049,0.06397,-0.65364,-0.7568,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.047,0.05029,0.28366,-0.95892,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.047,0.0504,0.96017,-0.27942,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.049,0.05016,0.7539,0.65699,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.053,0.06766,-0.1455,0.98936,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.065,0.06757,-0.91113,0.41212,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.081,0.05383,-0.83907,-0.54402,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.091,0.04265,0.00443,-0.99999,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.091,0.03084,0.84385,-0.53657,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.09,0.0302,0.90745,0.42017,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.094,0.02932,0.13674,0.99061,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.093,0.02587,-0.75969,0.65029,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.083,0.02645,-0.95766,-0.2879,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.076,0.02802,-0.27516,-0.9614,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.074,0.0436,0.66032,-0.75099,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.076,0.07384,0.9887,0.14988,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.089,0.10241,0.40808,0.91295,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.102,0.14044,-0.54773,0.83666,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.106,0.14157,-0.99996,-0.00885,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.1,0.12424,-0.53283,-0.84622,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.088,0.11253,0.42418,-0.90558,-0.98999,0.14112,0.00443,-0.99999,0.28366,-0.95892
0.073,0.13936,0.5403,0.84147,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.062,0.14044,-0.41615,0.9093,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.054,0.13627,-0.98999,0.14112,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.048,0.14536,-0.65364,-0.7568,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.046,0.1287,0.28366,-0.95892,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.046,0.13422,0.96017,-0.27942,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.047,0.14633,0.7539,0.65699,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.048,0.14279,-0.1455,0.98936,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.057,0.13753,-0.91113,0.41212,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.072,0.10874,-0.83907,-0.54402,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.084,0.09455,0.00443,-0.99999,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.088,0.08997,0.84385,-0.53657,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.088,0.09093,0.90745,0.42017,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.091,0.09027,0.13674,0.99061,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.089,0.09078,-0.75969,0.65029,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.079,0.09209,-0.95766,-0.2879,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.073,0.09713,-0.27516,-0.9614,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.071,0.11767,0.66032,-0.75099,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.075,0.17212,0.9887,0.14988,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.091,0.18756,0.40808,0.91295,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.108,0.17531,-0.54773,0.83666,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.109,0.16149,-0.99996,-0.00885,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.098,0.13769,-0.53283,-0.84622,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.083,0.12462,0.42418,-0.90558,-0.98999,0.14112,0.84385,-0.53657,0.96017,-0.27942
0.066,0.09065,0.5403,0.84147,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.055,0.08067,-0.41615,0.9093,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.048,0.08758,-0.98999,0.14112,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.045,0.08315,-0.65364,-0.7568,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.044,0.07799,0.28366,-0.95892,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.046,0.08392,0.96017,-0.27942,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.053,0.09754,0.7539,0.65699,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.065,0.13666,-0.1455,0.98936,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.099,0.16512,-0.91113,0.41212,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.106,0.11397,-0.83907,-0.54402,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.127,0.1409,0.00443,-0.99999,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.128,0.12542,0.84385,-0.53657,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.129,0.10334,0.90745,0.42017,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.136,0.10186,0.13674,0.99061,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.118,0.0508,-0.75969,0.65029,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.11,0.05228,-0.95766,-0.2879,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.104,0.05478,-0.27516,-0.9614,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.104,0.05555,0.66032,-0.75099,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.124,0.13277,0.9887,0.14988,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.147,0.15457,0.40808,0.91295,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.173,0.17834,-0.54773,0.83666,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.176,0.15922,-0.99996,-0.00885,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.137,0.09044,-0.53283,-0.84622,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.113,0.08029,0.42418,-0.90558,-0.98999,0.14112,0.90745,0.42017,1.0,0.0
0.067,0.03784,0.5403,0.84147,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.055,0.03123,-0.41615,0.9093,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.048,0.03303,-0.98999,0.14112,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.045,0.03373,-0.65364,-0.7568,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.045,0.03619,0.28366,-0.95892,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.046,0.04567,0.96017,-0.27942,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.054,0.08753,0.7539,0.65699,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.066,0.13841,-0.1455,0.98936,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.101,0.16601,-0.91113,0.41212,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.105,0.11411,-0.83907,-0.54402,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.126,0.13252,0.00443,-0.99999,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.126,0.13225,0.84385,-0.53657,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.127,0.12984,0.90745,0.42017,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.134,0.12727,0.13674,0.99061,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.116,0.08146,-0.75969,0.65029,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.109,0.07121,-0.95766,-0.2879,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.103,0.08722,-0.27516,-0.9614,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.102,0.0945,0.66032,-0.75099,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.123,0.19563,0.9887,0.14988,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.147,0.29252,0.40808,0.91295,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.173,0.3043,-0.54773,0.83666,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.176,0.2778,-0.99996,-0.00885,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.138,0.22884,-0.53283,-0.84622,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.114,0.22188,0.42418,-0.90558,-0.98999,0.14112,0.13674,0.99061,0.5403,0.84147
0.067,0.18083,0.5403,0.84147,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.055,0.17146,-0.41615,0.9093,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.049,0.17077,-0.98999,0.14112,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.046,0.16869,-0.65364,-0.7568,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.045,0.16894,0.28366,-0.95892,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.047,0.18014,0.96017,-0.27942,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.054,0.19215,0.7539,0.65699,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.067,0.21493,-0.1455,0.98936,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.101,0.21495,-0.91113,0.41212,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.106,0.19862,-0.83907,-0.54402,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.126,0.22813,0.00443,-0.99999,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.126,0.2197,0.84385,-0.53657,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.127,0.21576,0.90745,0.42017,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.134,0.21428,0.13674,0.99061,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.117,0.1684,-0.75969,0.65029,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.109,0.17699,-0.95766,-0.2879,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.104,0.18053,-0.27516,-0.9614,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.103,0.20057,0.66032,-0.75099,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.124,0.2566,0.9887,0.14988,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.148,0.31634,0.40808,0.91295,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.173,0.29734,-0.54773,0.83666,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.176,0.26364,-0.99996,-0.00885,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.138,0.21141,-0.53283,-0.84622,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.114,0.19872,0.42418,-0.90558,-0.98999,0.14112,-0.75969,0.65029,-0.41615,0.9093
0.067,0.16089,0.5403,0.84147,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.055,0.15106,-0.41615,0.9093,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.049,0.14999,-0.98999,0.14112,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.046,0.1465,-0.65364,-0.7568,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.045,0.14404,0.28366,-0.95892,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.047,0.14748,0.96017,-0.27942,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.054,0.16296,0.7539,0.65699,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.067,0.17638,-0.1455,0.98936,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.101,0.17868,-0.91113,0.41212,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.105,0.16166,-0.83907,-0.54402,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.125,0.16721,0.00443,-0.99999,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.125,0.15808,0.84385,-0.53657,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.126,0.14834,0.90745,0.42017,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.133,0.13657,0.13674,0.99061,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.116,0.07938,-0.75969,0.65029,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.108,0.07933,-0.95766,-0.2879,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.103,0.10282,-0.27516,-0.9614,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.102,0.13352,0.66032,-0.75099,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.123,0.21361,0.9887,0.14988,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.147,0.23176,0.40808,0.91295,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.172,0.22962,-0.54773,0.83666,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.175,0.21254,-0.99996,-0.00885,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.138,0.16857,-0.53283,-0.84622,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.114,0.15602,0.42418,-0.90558,-0.98999,0.14112,-0.95766,-0.2879,-0.98999,0.14112
0.068,0.12107,0.5403,0.84147,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.056,0.11802,-0.41615,0.9093,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.049,0.11675,-0.98999,0.14112,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.046,0.11074,-0.65364,-0.7568,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.045,0.11243,0.28366,-0.95892,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.047,0.1213,0.96017,-0.27942,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.054,0.12696,0.7539,0.65699,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.067,0.14098,-0.1455,0.98936,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.102,0.16622,-0.91113,0.41212,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.108,0.13476,-0.83907,-0.54402,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.128,0.15418,0.00443,-0.99999,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.127,0.14801,0.84385,-0.53657,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.128,0.12813,0.90745,0.42017,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.134,0.12464,0.13674,0.99061,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.117,0.0774,-0.75969,0.65029,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.11,0.0777,-0.95766,-0.2879,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.105,0.0828,-0.27516,-0.9614,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.104,0.10531,0.66032,-0.75099,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.123,0.16168,0.9887,0.14988,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.142,0.19947,0.40808,0.91295,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.163,0.24211,-0.54773,0.83666,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.168,0.2272,-0.99996,-0.00885,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.137,0.17926,-0.53283,-0.84622,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.118,0.16275,0.42418,-0.90558,-0.98999,0.14112,-0.27516,-0.9614,-0.65364,-0.7568
0.073,0.15542,0.5403,0.84147,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.06,0.15085,-0.41615,0.9093,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.052,0.14579,-0.98999,0.14112,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.048,0.14333,-0.65364,-0.7568,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.046,0.14554,0.28366,-0.95892,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.047,0.14792,0.96017,-0.27942,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.049,0.14991,0.7539,0.65699,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.052,0.15053,-0.1455,0.98936,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.064,0.14652,-0.91113,0.41212,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.08,0.14123,-0.83907,-0.54402,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.09,0.1245,0.00443,-0.99999,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.091,0.12206,0.84385,-0.53657,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.089,0.12244,0.90745,0.42017,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.093,0.11778,0.13674,0.99061,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.092,0.12388,-0.75969,0.65029,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.082,0.10782,-0.95766,-0.2879,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.076,0.11657,-0.27516,-0.9614,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.073,0.14028,0.66032,-0.75099,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.075,0.15788,0.9887,0.14988,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.087,0.17189,0.40808,0.91295,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.101,0.19097,-0.54773,0.83666,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.105,0.17801,-0.99996,-0.00885,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.099,0.17509,-0.53283,-0.84622,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.087,0.16209,0.42418,-0.90558,-0.98999,0.14112,0.66032,-0.75099,0.28366,-0.95892
0.073,0.15625,0.5403,0.84147,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.061,0.15422,-0.41615,0.9093,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.054,0.14981,-0.98999,0.14112,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.048,0.15128,-0.65364,-0.7568,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.046,0.15069,0.28366,-0.95892,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.046,0.15538,0.96017,-0.27942,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.047,0.15025,0.7539,0.65699,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.048,0.15078,-0.1455,0.98936,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.057,0.14639,-0.91113,0.41212,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.072,0.11357,-0.83907,-0.54402,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.084,0.104,0.00443,-0.99999,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.088,0.10221,0.84385,-0.53657,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.088,0.10424,0.90745,0.42017,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.092,0.10759,0.13674,0.99061,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.089,0.10815,-0.75969,0.65029,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.079,0.08639,-0.95766,-0.2879,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.073,0.09878,-0.27516,-0.9614,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.071,0.11171,0.66032,-0.75099,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.075,0.14905,0.9887,0.14988,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.089,0.20124,0.40808,0.91295,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.106,0.19124,-0.54773,0.83666,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.108,0.18096,-0.99996,-0.00885,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.097,0.17918,-0.53283,-0.84622,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.082,0.17754,0.42418,-0.90558,-0.98999,0.14112,0.9887,0.14988,0.96017,-0.27942
0.066,0.17256,0.5403,0.84147,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.054,0.16511,-0.41615,0.9093,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.047,0.16435,-0.98999,0.14112,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.044,0.16247,-0.65364,-0.7568,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.043,0.16239,0.28366,-0.95892,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.045,0.16832,0.96017,-0.27942,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.051,0.1851,0.7539,0.65699,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.063,0.19535,-0.1455,0.98936,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.096,0.20936,-0.91113,0.41212,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.102,0.18883,-0.83907,-0.54402,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.124,0.22472,0.00443,-0.99999,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.125,0.21379,0.84385,-0.53657,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.126,0.20872,0.90745,0.42017,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.133,0.20808,0.13674,0.99061,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
0.116,0.16031,-0.75969,0.65029,-0.98999,0.14112,0.40808,0.91295,1.0,0.0
