Código universal de punto de suministro,Fecha,Hora,Consumo,Método de obtención
7,02-07-2023,13,0.09,R
7,02-07-2023,14,0.052,R
7,02-07-2023,15,0.051,R
7,02-07-2023,16,0.051,R
7,02-07-2023,17,0.052,R
7,02-07-2023,18,0.053,R
7,02-07-2023,19,0.054,R
7,02-07-2023,20,0.053,R
7,02-07-2023,21,0.054,R
7,02-07-2023,22,0.516,R
7,02-07-2023,23,0.239,R
7,02-07-2023,24,0.139,R
7,03-07-2023,1,0.097,R
7,03-07-2023,2,0.092,R
7,03-07-2023,3,0.088,R
7,03-07-2023,4,0.086,R
7,03-07-2023,5,0.071,R
7,03-07-2023,6,0.06,R
7,03-07-2023,7,0.058,R
7,03-07-2023,8,0.09,R
7,03-07-2023,9,0.461,R
7,03-07-2023,10,0.188,R
7,03-07-2023,11,0.277,R
7,03-07-2023,12,0.825,R
7,03-07-2023,13,0.858,R
7,03-07-2023,14,1.088,R
7,03-07-2023,15,0.768,R
7,03-07-2023,16,0.8,R
7,03-07-2023,17,0.126,R
7,03-07-2023,18,0.052,R
7,03-07-2023,19,0.049,R
7,03-07-2023,20,0.044,R
7,03-07-2023,21,0.046,R
7,03-07-2023,22,0.076,R
7,03-07-2023,23,0.106,R
7,03-07-2023,24,0.045,R
7,04-07-2023,1,0.045,R
7,04-07-2023,2,0.044,R
7,04-07-2023,3,0.043,R
7,04-07-2023,4,0.044,R
7,04-07-2023,5,0.044,R
7,04-07-2023,6,0.043,R
7,04-07-2023,7,0.044,R
7,04-07-2023,8,0.043,R
7,04-07-2023,9,0.044,R
7,04-07-2023,10,0.045,R
7,04-07-2023,11,0.045,R
7,04-07-2023,12,0.046,R
7,04-07-2023,13,0.046,R
7,04-07-2023,14,0.045,R
7,04-07-2023,15,0.046,R
7,04-07-2023,16,0.045,R
7,04-07-2023,17,0.045,R
7,04-07-2023,18,0.046,R
7,04-07-2023,19,0.045,R
7,04-07-2023,20,0.044,R
7,04-07-2023,21,0.044,R
7,04-07-2023,22,0.043,R
7,04-07-2023,23,0.044,R
7,04-07-2023,24,0.044,R
7,05-07-2023,1,0.044,R
7,05-07-2023,2,0.044,R
7,05-07-2023,3,0.043,R
7,05-07-2023,4,0.044,R
7,05-07-2023,5,0.043,R
7,05-07-2023,6,0.044,R
7,05-07-2023,7,0.043,R
7,05-07-2023,8,0.044,R
7,05-07-2023,9,0.043,R
7,05-07-2023,10,0.044,R
7,05-07-2023,11,0.044,R
7,05-07-2023,12,0.046,R
7,05-07-2023,13,0.045,R
7,05-07-2023,14,0.046,R
7,05-07-2023,15,0.045,R
7,05-07-2023,16,0.045,R
7,05-07-2023,17,0.046,R
7,05-07-2023,18,0.045,R
7,05-07-2023,19,0.051,R
7,05-07-2023,20,0.045,R
7,05-07-2023,21,0.045,R
7,05-07-2023,22,0.043,R
7,05-07-2023,23,0.044,R
7,05-07-2023,24,0.043,R
7,06-07-2023,1,0.044,R
7,06-07-2023,2,0.043,R
7,06-07-2023,3,0.044,R
7,06-07-2023,4,0.044,R
7,06-07-2023,5,0.043,R
7,06-07-2023,6,0.044,R
7,06-07-2023,7,0.044,R
7,06-07-2023,8,0.043,R
7,06-07-2023,9,0.043,R
7,06-07-2023,10,0.044,R
7,06-07-2023,11,0.043,R
7,06-07-2023,12,0.043,R
7,06-07-2023,13,0.043,R
7,06-07-2023,14,0.044,R
7,06-07-2023,15,0.043,R
7,06-07-2023,16,0.045,R
7,06-07-2023,17,0.044,R
7,06-07-2023,18,0.046,R
7,06-07-2023,19,0.045,R
7,06-07-2023,20,0.045,R
7,06-07-2023,21,0.044,R
7,06-07-2023,22,0.045,R
7,06-07-2023,23,0.045,R
7,06-07-2023,24,0.045,R
7,07-07-2023,1,0.045,R
7,07-07-2023,2,0.045,R
7,07-07-2023,3,0.045,R
7,07-07-2023,4,0.043,R
7,07-07-2023,5,0.043,R
7,07-07-2023,6,0.044,R
7,07-07-2023,7,0.043,R
7,07-07-2023,8,0.043,R
7,07-07-2023,9,0.043,R
7,07-07-2023,10,0.043,R
7,07-07-2023,11,0.043,R
7,07-07-2023,12,0.043,R
7,07-07-2023,13,0.043,R
7,07-07-2023,14,0.043,R
7,07-07-2023,15,0.043,R
7,07-07-2023,16,0.043,R
7,07-07-2023,17,0.043,R
7,07-07-2023,18,0.043,R
7,07-07-2023,19,0.043,R
7,07-07-2023,20,0.044,R
7,07-07-2023,21,0.043,R
7,07-07-2023,22,0.044,R
7,07-07-2023,23,0.044,R
7,07-07-2023,24,0.045,R
7,08-07-2023,1,0.044,R
7,08-07-2023,2,0.045,R
7,08-07-2023,3,0.045,R
7,08-07-2023,4,0.044,R
7,08-07-2023,5,0.045,R
7,08-07-2023,6,0.045,R
7,08-07-2023,7,0.045,R
7,08-07-2023,8,0.044,R
7,08-07-2023,9,0.045,R
7,08-07-2023,10,0.043,R
7,08-07-2023,11,0.043,R
7,08-07-2023,12,0.043,R
7,08-07-2023,13,0.043,R
7,08-07-2023,14,0.042,R
7,08-07-2023,15,0.043,R
7,08-07-2023,16,0.043,R
7,08-07-2023,17,0.051,R
7,08-07-2023,18,0.121,R
7,08-07-2023,19,0.054,R
7,08-07-2023,20,0.045,R
7,08-07-2023,21,0.046,R
7,08-07-2023,22,0.045,R
7,08-07-2023,23,0.044,R
7,08-07-2023,24,0.044,R
7,09-07-2023,1,0.045,R
7,09-07-2023,2,0.044,R
7,09-07-2023,3,0.044,R
7,09-07-2023,4,0.044,R
7,09-07-2023,5,0.044,R
7,09-07-2023,6,0.044,R
7,09-07-2023,7,0.044,R
7,09-07-2023,8,0.044,R
7,09-07-2023,9,0.044,R
7,09-07-2023,10,0.044,R
7,09-07-2023,11,0.043,R
7,09-07-2023,12,0.043,R
7,09-07-2023,13,0.042,R
7,09-07-2023,14,0.043,R
7,09-07-2023,15,0.043,R
7,09-07-2023,16,0.043,R
7,09-07-2023,17,0.043,R
7,09-07-2023,18,0.043,R
7,09-07-2023,19,0.043,R
7,09-07-2023,20,0.043,R
7,09-07-2023,21,0.49,R
7,09-07-2023,22,0.556,R
7,09-07-2023,23,0.183,R
7,09-07-2023,24,0.166,R
8,19-11-2022,1,0.067,R
8,19-11-2022,2,0.06,R
8,19-11-2022,3,0.06,R
8,19-11-2022,4,0.056,R
8,19-11-2022,5,0.053,R
8,19-11-2022,6,0.046,R
8,19-11-2022,7,0.046,R
8,19-11-2022,8,0.045,R
8,19-11-2022,9,0.143,R
8,19-11-2022,10,0.241,R
8,19-11-2022,11,0.215,R
8,19-11-2022,12,0.219,R
8,19-11-2022,13,0.118,R
8,19-11-2022,14,0.401,R
8,19-11-2022,15,0.503,R
8,19-11-2022,16,0.358,R
8,19-11-2022,17,0.16,R
8,19-11-2022,18,0.272,R
8,19-11-2022,19,0.205,R
8,19-11-2022,20,0.63,R
8,19-11-2022,21,1.092,R
8,19-11-2022,22,0.821,R
8,19-11-2022,23,0.272,R
8,19-11-2022,24,0.176,R
8,20-11-2022,1,0.063,R
8,20-11-2022,2,0.053,R
8,20-11-2022,3,0.062,R
8,20-11-2022,4,0.098,R
8,20-11-2022,5,0.047,R
8,20-11-2022,6,0.053,R
8,20-11-2022,7,0.051,R
8,20-11-2022,8,0.051,R
8,20-11-2022,9,0.035,R
8,20-11-2022,10,0.069,R
8,20-11-2022,11,0.148,R
8,20-11-2022,12,0.618,R
8,20-11-2022,13,0.574,R
8,20-11-2022,14,0.309,R
8,20-11-2022,15,0.23,R
8,20-11-2022,16,0.876,R
8,20-11-2022,17,0.401,R
8,20-11-2022,18,0.333,R
8,20-11-2022,19,0.187,R
8,20-11-2022,20,0.197,R
8,20-11-2022,21,0.212,R
8,20-11-2022,22,0.357,R
8,20-11-2022,23,0.182,R
8,20-11-2022,24,0.088,R
8,21-11-2022,1,0.134,R
8,21-11-2022,2,0.075,R
8,21-11-2022,3,0.054,R
8,21-11-2022,4,0.048,R
8,21-11-2022,5,0.045,R
8,21-11-2022,6,0.045,R
8,21-11-2022,7,0.044,R
8,21-11-2022,8,0.049,R
8,21-11-2022,9,0.199,E
8,21-11-2022,10,0.245,E
8,21-11-2022,11,0.343,E
8,21-11-2022,12,0.254,E
8,21-11-2022,13,0.262,E
8,21-11-2022,14,0.894,E
8,21-11-2022,15,0.626,E
8,21-11-2022,16,0.692,E
8,21-11-2022,17,0.411,E
8,21-11-2022,18,0.263,E
8,21-11-2022,19,0.23,E
8,21-11-2022,20,0.319,E
8,21-11-2022,21,0.773,E
8,21-11-2022,22,0.621,E
8,21-11-2022,23,0.209,E
8,21-11-2022,24,0.079,E
8,22-11-2022,1,0.064,R
8,22-11-2022,2,0.067,R
8,22-11-2022,3,0.069,R
8,22-11-2022,4,0.066,R
8,22-11-2022,5,0.054,R
8,22-11-2022,6,0.052,R
8,22-11-2022,7,0.059,R
8,22-11-2022,8,0.097,R
8,22-11-2022,9,0.257,E
8,22-11-2022,10,0.183,E
8,22-11-2022,11,0.235,E
8,22-11-2022,12,0.319,E
8,22-11-2022,13,0.203,E
8,22-11-2022,14,0.258,E
8,22-11-2022,15,0.732,E
8,22-11-2022,16,1.006,E
8,22-11-2022,17,0.215,E
8,22-11-2022,18,0.224,E
8,22-11-2022,19,0.724,E
8,22-11-2022,20,0.244,E
8,22-11-2022,21,0.17,E
8,22-11-2022,22,0.162,E
8,22-11-2022,23,0.473,E
8,22-11-2022,24,0.097,E
8,23-11-2022,1,0.075,R
8,23-11-2022,2,0.064,R
8,23-11-2022,3,0.049,R
8,23-11-2022,4,0.049,R
8,23-11-2022,5,0.061,R
8,23-11-2022,6,0.061,R
8,23-11-2022,7,0.052,R
8,23-11-2022,8,0.07,R
8,23-11-2022,9,0.18,E
8,23-11-2022,10,0.261,E
8,23-11-2022,11,0.622,E
8,23-11-2022,12,0.456,E
8,23-11-2022,13,0.18,E
8,23-11-2022,14,0.541,E
8,23-11-2022,15,0.32,E
8,23-11-2022,16,0.299,E
8,23-11-2022,17,1.276,E
8,23-11-2022,18,0.997,E
8,23-11-2022,19,0.599,E
8,23-11-2022,20,0.213,E
8,23-11-2022,21,0.202,E
8,23-11-2022,22,0.261,E
8,23-11-2022,23,0.083,E
8,23-11-2022,24,0.073,E
8,24-11-2022,1,0.062,R
8,24-11-2022,2,0.068,R
8,24-11-2022,3,0.109,R
8,24-11-2022,4,0.051,R
8,24-11-2022,5,0.061,R
8,24-11-2022,6,0.058,R
8,24-11-2022,7,0.057,R
8,24-11-2022,8,0.095,R
8,24-11-2022,9,0.188,E
8,24-11-2022,10,0.294,E
8,24-11-2022,11,0.286,E
8,24-11-2022,12,0.368,E
8,24-11-2022,13,0.246,E
8,24-11-2022,14,0.236,E
8,24-11-2022,15,1.439,E
8,24-11-2022,16,0.334,E
8,24-11-2022,17,0.277,E
8,24-11-2022,18,0.289,E
8,24-11-2022,19,0.335,E
8,24-11-2022,20,0.324,E
8,24-11-2022,21,0.071,E
8,24-11-2022,22,0.057,E
8,24-11-2022,23,0.073,E
8,24-11-2022,24,0.072,E
8,25-11-2022,1,0.074,R
8,25-11-2022,2,0.06,R
8,25-11-2022,3,0.052,R
8,25-11-2022,4,0.058,R
8,25-11-2022,5,0.063,R
8,25-11-2022,6,0.064,R
8,25-11-2022,7,0.058,R
8,25-11-2022,8,0.049,R
8,25-11-2022,9,0.146,E
8,25-11-2022,10,0.208,E
8,25-11-2022,11,0.225,E
8,25-11-2022,12,0.246,E
8,25-11-2022,13,0.155,E
8,25-11-2022,14,0.24,E
8,25-11-2022,15,0.503,E
8,25-11-2022,16,0.19,E
8,25-11-2022,17,0.185,E
8,25-11-2022,18,0.189,E
8,25-11-2022,19,0.215,E
8,25-11-2022,20,0.061,E
8,25-11-2022,21,0.064,E
8,25-11-2022,22,0.261,E
8,25-11-2022,23,0.138,E
8,25-11-2022,24,0.135,E
8,26-11-2022,1,0.098,R
8,26-11-2022,2,0.078,R
8,26-11-2022,3,0.128,R
8,26-11-2022,4,0.075,R
8,26-11-2022,5,0.051,R
8,26-11-2022,6,0.057,R
8,26-11-2022,7,0.064,R
8,26-11-2022,8,0.058,R
8,26-11-2022,9,0.044,R
8,26-11-2022,10,0.065,R
8,26-11-2022,11,0.066,R
8,26-11-2022,12,0.159,R
8,26-11-2022,13,0.104,R
8,26-11-2022,14,0.063,R
8,26-11-2022,15,0.061,R
8,26-11-2022,16,0.049,R
8,26-11-2022,17,0.046,R
8,26-11-2022,18,0.06,R
8,26-11-2022,19,0.061,R
8,26-11-2022,20,0.05,R
8,26-11-2022,21,0.062,R
8,26-11-2022,22,0.232,R
8,26-11-2022,23,0.081,R
8,26-11-2022,24,0.064,R
8,27-11-2022,1,0.068,R
8,27-11-2022,2,0.059,R
8,27-11-2022,3,0.051,R
8,27-11-2022,4,0.039,R
8,27-11-2022,5,0.054,R
8,27-11-2022,6,0.058,R
8,27-11-2022,7,0.05,R
8,27-11-2022,8,0.037,R
8,27-11-2022,9,0.054,R
8,27-11-2022,10,0.075,R
8,27-11-2022,11,0.244,R
8,27-11-2022,12,0.303,R
8,27-11-2022,13,0.094,R
8,27-11-2022,14,0.537,R
8,27-11-2022,15,0.433,R
8,27-11-2022,16,0.708,R
8,27-11-2022,17,0.212,R
8,27-11-2022,18,0.816,R
8,27-11-2022,19,0.404,R
8,27-11-2022,20,0.417,R
8,27-11-2022,21,0.739,R
8,27-11-2022,22,0.434,R
8,27-11-2022,23,0.35,R
8,27-11-2022,24,0.271,R
8,28-11-2022,1,0.125,R
8,28-11-2022,2,0.072,R
8,28-11-2022,3,0.057,R
8,28-11-2022,4,0.056,R
8,28-11-2022,5,0.059,R
8,28-11-2022,6,0.064,R
8,28-11-2022,7,0.062,R
8,28-11-2022,8,0.109,R
8,28-11-2022,9,0.17,E
8,28-11-2022,10,0.186,E
8,28-11-2022,11,0.339,E
8,28-11-2022,12,0.304,E
8,28-11-2022,13,0.26,E
8,28-11-2022,14,0.3,E
8,28-11-2022,15,0.538,E
8,28-11-2022,16,0.231,E
8,28-11-2022,17,0.269,E
8,28-11-2022,18,0.26,E
8,28-11-2022,19,0.154,E
8,28-11-2022,20,0.109,E
8,28-11-2022,21,0.496,E
8,28-11-2022,22,0.604,E
8,28-11-2022,23,0.623,E
8,28-11-2022,24,0.093,E
8,29-11-2022,1,0.08,R
8,29-11-2022,2,0.062,R
8,29-11-2022,3,0.052,R
8,29-11-2022,4,0.116,R
8,29-11-2022,5,0.084,R
8,29-11-2022,6,0.051,R
8,29-11-2022,7,0.046,R
8,29-11-2022,8,0.061,R
8,29-11-2022,9,0.212,E
8,29-11-2022,10,0.232,E
8,29-11-2022,11,0.364,E
8,29-11-2022,12,0.242,E
8,29-11-2022,13,0.265,E
8,29-11-2022,14,1.377,E
8,29-11-2022,15,1.17,E
8,29-11-2022,16,0.257,E
8,29-11-2022,17,0.324,E
8,29-11-2022,18,0.197,E
8,29-11-2022,19,0.197,E
8,29-11-2022,20,0.183,E
8,29-11-2022,21,0.186,E
8,29-11-2022,22,0.368,E
8,29-11-2022,23,0.116,E
8,29-11-2022,24,0.108,E
8,30-11-2022,1,0.071,R
8,30-11-2022,2,0.057,R
8,30-11-2022,3,0.051,R
8,30-11-2022,4,0.052,R
8,30-11-2022,5,0.123,R
8,30-11-2022,6,0.073,R
8,30-11-2022,7,0.056,R
8,30-11-2022,8,0.166,R
8,30-11-2022,9,0.224,E
8,30-11-2022,10,0.219,E
8,30-11-2022,11,0.368,E
8,30-11-2022,12,0.163,E
8,30-11-2022,13,0.218,E
8,30-11-2022,14,0.247,E
8,30-11-2022,15,1.19,E
8,30-11-2022,16,1.132,E
8,30-11-2022,17,0.377,E
8,30-11-2022,18,0.359,E
8,30-11-2022,19,0.176,E
8,30-11-2022,20,0.078,E
8,30-11-2022,21,0.08,E
8,30-11-2022,22,0.091,E
8,30-11-2022,23,0.138,E
8,30-11-2022,24,0.082,E
8,01-12-2022,1,0.061,R
8,01-12-2022,2,0.06,R
8,01-12-2022,3,0.065,R
8,01-12-2022,4,0.064,R
8,01-12-2022,5,0.051,R
8,01-12-2022,6,0.05,R
8,01-12-2022,7,0.065,R
8,01-12-2022,8,0.095,R
8,01-12-2022,9,0.147,E
8,01-12-2022,10,0.096,E
8,01-12-2022,11,0.096,E
8,01-12-2022,12,0.195,E
8,01-12-2022,13,0.092,E
8,01-12-2022,14,1.866,E
8,01-12-2022,15,0.385,E
8,01-12-2022,16,0.407,E
8,01-12-2022,17,0.708,E
8,01-12-2022,18,0.623,E
8,01-12-2022,19,1.198,E
8,01-12-2022,20,0.46,E
8,01-12-2022,21,0.224,E
8,01-12-2022,22,0.731,E
8,01-12-2022,23,0.134,E
8,01-12-2022,24,0.068,E
8,02-12-2022,1,0.059,R
8,02-12-2022,2,0.068,R
8,02-12-2022,3,0.069,R
8,02-12-2022,4,0.046,R
8,02-12-2022,5,0.052,R
8,02-12-2022,6,0.063,R
8,02-12-2022,7,0.063,R
8,02-12-2022,8,0.067,R
8,02-12-2022,9,0.189,E
8,02-12-2022,10,0.188,E
8,02-12-2022,11,0.185,E
8,02-12-2022,12,0.145,E
8,02-12-2022,13,0.993,E
8,02-12-2022,14,0.444,E
8,02-12-2022,15,0.231,E
8,02-12-2022,16,0.251,E
8,02-12-2022,17,0.471,E
8,02-12-2022,18,0.217,E
8,02-12-2022,19,0.183,E
8,02-12-2022,20,0.119,E
8,02-12-2022,21,0.047,E
8,02-12-2022,22,0.074,E
8,02-12-2022,23,0.236,E
8,02-12-2022,24,0.063,E
8,03-12-2022,1,0.077,R
8,03-12-2022,2,0.063,R
8,03-12-2022,3,0.045,R
8,03-12-2022,4,0.062,R
8,03-12-2022,5,0.056,R
8,03-12-2022,6,0.044,R
8,03-12-2022,7,0.063,R
8,03-12-2022,8,0.106,R
8,03-12-2022,9,0.06,R
8,03-12-2022,10,0.067,R
8,03-12-2022,11,0.064,R
8,03-12-2022,12,0.057,R
8,03-12-2022,13,0.106,R
8,03-12-2022,14,0.104,R
8,03-12-2022,15,0.104,R
8,03-12-2022,16,0.226,R
8,03-12-2022,17,0.063,R
8,03-12-2022,18,0.077,R
8,03-12-2022,19,0.056,R
8,03-12-2022,20,0.055,R
8,03-12-2022,21,0.04,R
8,03-12-2022,22,0.059,R
8,03-12-2022,23,0.398,R
8,03-12-2022,24,0.088,R
8,04-12-2022,1,0.081,R
8,04-12-2022,2,0.047,R
8,04-12-2022,3,0.057,R
8,04-12-2022,4,0.059,R
8,04-12-2022,5,0.057,R
8,04-12-2022,6,0.041,R
8,04-12-2022,7,0.049,R
8,04-12-2022,8,0.056,R
8,04-12-2022,9,0.053,R
8,04-12-2022,10,0.036,R
8,04-12-2022,11,0.223,R
8,04-12-2022,12,0.492,R
8,04-12-2022,13,0.098,R
8,04-12-2022,14,0.215,R
8,04-12-2022,15,1.649,R
8,04-12-2022,16,0.26,R
8,04-12-2022,17,0.312,R
8,04-12-2022,18,0.328,R
8,04-12-2022,19,0.302,R
8,04-12-2022,20,0.207,R
8,04-12-2022,21,0.082,R
8,04-12-2022,22,0.797,R
8,04-12-2022,23,0.066,R
8,04-12-2022,24,0.069,R
8,05-12-2022,1,0.051,R
8,05-12-2022,2,0.041,R
8,05-12-2022,3,0.036,R
8,05-12-2022,4,0.05,R
8,05-12-2022,5,0.073,R
8,05-12-2022,6,0.077,R
8,05-12-2022,7,0.049,R
8,05-12-2022,8,0.134,R
8,05-12-2022,9,0.259,R
8,05-12-2022,10,0.162,R
8,05-12-2022,11,0.182,R
8,05-12-2022,12,0.194,R
8,05-12-2022,13,0.359,R
8,05-12-2022,14,0.201,R
8,05-12-2022,15,0.582,R
8,05-12-2022,16,0.268,R
8,05-12-2022,17,0.22,R
8,05-12-2022,18,0.163,R
8,05-12-2022,19,0.11,R
8,05-12-2022,20,0.215,R
8,05-12-2022,21,0.25,R
8,05-12-2022,22,0.509,R
8,05-12-2022,23,0.671,R
8,05-12-2022,24,0.593,R
8,06-12-2022,1,0.104,R
8,06-12-2022,2,0.063,R
8,06-12-2022,3,0.059,R
8,06-12-2022,4,0.055,R
8,06-12-2022,5,0.054,R
8,06-12-2022,6,0.052,R
8,06-12-2022,7,0.049,R
8,06-12-2022,8,0.048,R
8,06-12-2022,9,0.048,R
8,06-12-2022,10,0.05,R
8,06-12-2022,11,0.086,R
8,06-12-2022,12,0.282,R
8,06-12-2022,13,0.103,R
8,06-12-2022,14,0.562,R
8,06-12-2022,15,1.94,R
8,06-12-2022,16,0.748,R
8,06-12-2022,17,0.288,R
8,06-12-2022,18,0.253,R
8,06-12-2022,19,0.17,R
8,06-12-2022,20,0.248,R
8,06-12-2022,21,0.282,R
8,06-12-2022,22,0.253,R
8,06-12-2022,23,0.282,R
8,06-12-2022,24,0.304,R
8,07-12-2022,1,0.147,R
8,07-12-2022,2,0.077,R
8,07-12-2022,3,0.067,R
8,07-12-2022,4,0.061,R
8,07-12-2022,5,0.06,R
8,07-12-2022,6,0.058,R
8,07-12-2022,7,0.06,R
8,07-12-2022,8,0.059,R
8,07-12-2022,9,0.889,R
8,07-12-2022,10,1.299,R
8,07-12-2022,11,0.412,R
8,07-12-2022,12,0.12,R
8,07-12-2022,13,0.24,R
8,07-12-2022,14,0.453,R
8,07-12-2022,15,0.303,R
8,07-12-2022,16,0.242,R
8,07-12-2022,17,0.237,R
8,07-12-2022,18,0.223,R
8,07-12-2022,19,0.096,R
8,07-12-2022,20,0.085,R
8,07-12-2022,21,0.083,R
8,07-12-2022,22,0.634,R
8,07-12-2022,23,0.122,R
8,07-12-2022,24,0.082,R
8,08-12-2022,1,0.061,R
8,08-12-2022,2,0.058,R
8,08-12-2022,3,0.053,R
8,08-12-2022,4,0.051,R
8,08-12-2022,5,0.05,R
8,08-12-2022,6,0.049,R
8,08-12-2022,7,0.051,R
8,08-12-2022,8,0.117,R
8,08-12-2022,9,0.071,R
8,08-12-2022,10,0.058,R
8,08-12-2022,11,0.157,R
8,08-12-2022,12,0.459,R
8,08-12-2022,13,0.449,R
8,08-12-2022,14,1.329,R
8,08-12-2022,15,0.664,R
8,08-12-2022,16,0.744,R
8,08-12-2022,17,0.264,R
8,08-12-2022,18,0.198,R
8,08-12-2022,19,0.259,R
8,08-12-2022,20,0.915,R
8,08-12-2022,21,0.389,R
8,08-12-2022,22,0.247,R
8,08-12-2022,23,0.314,R
8,08-12-2022,24,0.135,R
8,09-12-2022,1,0.075,R
8,09-12-2022,2,0.058,R
8,09-12-2022,3,0.058,R
8,09-12-2022,4,0.056,R
8,09-12-2022,5,0.05,R
8,09-12-2022,6,0.05,R
8,09-12-2022,7,0.049,R
8,09-12-2022,8,0.047,R
8,09-12-2022,9,0.201,R
8,09-12-2022,10,0.158,R
8,09-12-2022,11,0.236,R
8,09-12-2022,12,0.359,R
8,09-12-2022,13,0.225,R
8,09-12-2022,14,0.254,R
8,09-12-2022,15,0.862,R
8,09-12-2022,16,0.418,R
8,09-12-2022,17,0.232,R
8,09-12-2022,18,0.271,R
8,09-12-2022,19,0.176,R
8,09-12-2022,20,0.067,R
8,09-12-2022,21,0.061,R
8,09-12-2022,22,0.108,R
8,09-12-2022,23,0.53,R
8,09-12-2022,24,0.141,R
8,10-12-2022,1,0.116,R
8,10-12-2022,2,0.067,R
8,10-12-2022,3,0.064,R
8,10-12-2022,4,0.063,R
8,10-12-2022,5,0.066,R
8,10-12-2022,6,0.067,R
8,10-12-2022,7,0.067,R
8,10-12-2022,8,0.061,R
8,10-12-2022,9,0.075,R
8,10-12-2022,10,0.152,R
8,10-12-2022,11,0.207,R
8,10-12-2022,12,0.152,R
8,10-12-2022,13,0.138,R
8,10-12-2022,14,0.937,R
8,10-12-2022,15,0.134,R
8,10-12-2022,16,0.126,R
8,10-12-2022,17,0.811,R
8,10-12-2022,18,0.126,R
8,10-12-2022,19,0.059,R
8,10-12-2022,20,0.052,R
8,10-12-2022,21,0.051,R
8,10-12-2022,22,0.051,R
8,10-12-2022,23,0.162,R
8,10-12-2022,24,0.202,R
8,11-12-2022,1,0.13,R
8,11-12-2022,2,0.098,R
8,11-12-2022,3,0.072,R
8,11-12-2022,4,0.055,R
8,11-12-2022,5,0.055,R
8,11-12-2022,6,0.058,R
8,11-12-2022,7,0.058,R
8,11-12-2022,8,0.053,R
8,11-12-2022,9,0.051,R
8,11-12-2022,10,0.049,R
8,11-12-2022,11,0.25,R
8,11-12-2022,12,0.238,R
8,11-12-2022,13,0.101,R
8,11-12-2022,14,0.169,R
8,11-12-2022,15,1.101,R
8,11-12-2022,16,0.264,R
8,11-12-2022,17,0.113,R
8,11-12-2022,18,0.078,R
8,11-12-2022,19,0.085,R
8,11-12-2022,20,0.177,R
8,11-12-2022,21,0.463,R
8,11-12-2022,22,0.215,R
8,11-12-2022,23,0.196,R
8,11-12-2022,24,0.128,R
8,12-12-2022,1,0.053,R
8,12-12-2022,2,0.044,R
8,12-12-2022,3,0.043,R
8,12-12-2022,4,0.042,R
8,12-12-2022,5,0.04,R
8,12-12-2022,6,0.058,R
8,12-12-2022,7,0.064,R
8,12-12-2022,8,0.159,R
8,12-12-2022,9,0.204,R
8,12-12-2022,10,0.111,R
8,12-12-2022,11,0.069,R
8,12-12-2022,12,0.167,R
8,12-12-2022,13,0.098,R
8,12-12-2022,14,0.144,R
8,12-12-2022,15,0.516,R
8,12-12-2022,16,0.239,R
8,12-12-2022,17,0.235,R
8,12-12-2022,18,0.277,R
8,12-12-2022,19,0.237,R
8,12-12-2022,20,0.282,R
8,12-12-2022,21,0.451,R
8,12-12-2022,22,0.366,R
8,12-12-2022,23,0.177,R
8,12-12-2022,24,0.266,R
8,13-12-2022,1,0.115,R
8,13-12-2022,2,0.066,R
8,13-12-2022,3,0.058,R
8,13-12-2022,4,0.053,R
8,13-12-2022,5,0.051,R
8,13-12-2022,6,0.054,R
8,13-12-2022,7,0.058,R
8,13-12-2022,8,0.058,R
8,13-12-2022,9,0.056,R
8,13-12-2022,10,0.129,R
8,13-12-2022,11,0.204,R
8,13-12-2022,12,0.246,R
8,13-12-2022,13,0.198,R
8,13-12-2022,14,0.165,R
8,13-12-2022,15,0.535,R
8,13-12-2022,16,0.303,R
8,13-12-2022,17,0.238,R
8,13-12-2022,18,0.296,R
8,13-12-2022,19,0.28,R
8,13-12-2022,20,0.72,R
8,13-12-2022,21,0.272,R
8,13-12-2022,22,1.47,R
8,13-12-2022,23,0.109,R
8,13-12-2022,24,0.077,R
8,14-12-2022,1,0.072,R
8,14-12-2022,2,0.067,R
8,14-12-2022,3,0.131,R
8,14-12-2022,4,0.083,R
8,14-12-2022,5,0.063,R
8,14-12-2022,6,0.059,R
8,14-12-2022,7,0.059,R
8,14-12-2022,8,1.187,R
8,14-12-2022,9,0.833,R
8,14-12-2022,10,0.319,R
8,14-12-2022,11,0.117,R
8,14-12-2022,12,0.049,R
8,14-12-2022,13,0.048,R
8,14-12-2022,14,0.048,R
8,14-12-2022,15,0.408,R
8,14-12-2022,16,0.194,R
8,14-12-2022,17,0.228,R
8,14-12-2022,18,0.236,R
8,14-12-2022,19,0.231,R
8,14-12-2022,20,0.488,R
8,14-12-2022,21,0.555,R
8,14-12-2022,22,0.211,R
8,14-12-2022,23,0.162,R
8,14-12-2022,24,0.111,R
8,15-12-2022,1,0.236,R
8,15-12-2022,2,0.072,R
8,15-12-2022,3,0.054,R
8,15-12-2022,4,0.055,R
8,15-12-2022,5,0.051,R
8,15-12-2022,6,0.051,R
8,15-12-2022,7,0.051,R
8,15-12-2022,8,0.054,R
8,15-12-2022,9,0.264,R
8,15-12-2022,10,1.057,R
8,15-12-2022,11,0.167,R
8,15-12-2022,12,0.296,R
8,15-12-2022,13,0.234,R
8,15-12-2022,14,0.269,R
8,15-12-2022,15,0.429,R
8,15-12-2022,16,0.221,R
8,15-12-2022,17,0.24,R
